# Tecplot Point File
Title = "Transient water balance summary"
VARIABLES = "Time","ZeroDepthGrad_1","Rain_2","NET1 Sources/Sinks","PM","Overland","NET2 Accumulation","ERROR (NET1-NET2)","Error rel","Error percent","Infilt","Exfilt"
zone t="olf1"
#I=IMAX#####
   1.8466315849E+002  -3.9445286807E-001   4.0000000000E-001   5.5471319289E-003   0.0000000000E+000   5.5472306320E-003   5.5472306320E-003  -9.8703035917E-008   1.7793367645E-005   2.4675758979E-005   0.0000000000E+000   0.0000000000E+000
   1.8716315849E+002  -3.9486631916E-001   4.0000000000E-001   5.1336808379E-003   0.0000000000E+000   5.1337699087E-003   5.1337699087E-003  -8.9070794367E-008   1.7350128394E-005   2.2267698592E-005   0.0000000000E+000   0.0000000000E+000
   1.8966315849E+002  -3.9524879947E-001   4.0000000000E-001   4.7512005328E-003   0.0000000000E+000   4.7512712744E-003   4.7512712744E-003  -7.0741624550E-008   1.4889099591E-005   1.7685406138E-005   0.0000000000E+000   0.0000000000E+000
   1.9216315849E+002  -3.9560261972E-001   4.0000000000E-001   4.3973802772E-003   0.0000000000E+000   4.3974445502E-003   4.3974445502E-003  -6.4273001426E-008   1.4616095872E-005   1.6068250357E-005   0.0000000000E+000   0.0000000000E+000
   1.9466315849E+002  -3.9592994608E-001   4.0000000000E-001   4.0700539248E-003   0.0000000000E+000   4.0701112553E-003   4.0701112553E-003  -5.7330532348E-008   1.4085840049E-005   1.4332633087E-005   0.0000000000E+000   0.0000000000E+000
   1.9716315849E+002  -3.9623278172E-001   4.0000000000E-001   3.7672182837E-003   0.0000000000E+000   3.7672635757E-003   3.7672635757E-003  -4.5291987919E-008   1.2022588617E-005   1.1322996980E-005   0.0000000000E+000   0.0000000000E+000
   1.9966315849E+002  -3.9651296010E-001   4.0000000000E-001   3.4870398988E-003   0.0000000000E+000   3.4870815112E-003   3.4870815112E-003  -4.1612374514E-008   1.1933366820E-005   1.0403093629E-005   0.0000000000E+000   0.0000000000E+000
   2.0216315849E+002  -3.9677219269E-001   4.0000000000E-001   3.2278073114E-003   0.0000000000E+000   3.2278407737E-003   3.2278407737E-003  -3.3462276134E-008   1.0366821640E-005   8.3655690334E-006   0.0000000000E+000   0.0000000000E+000
   2.0466315849E+002  -3.9701205778E-001   4.0000000000E-001   2.9879422250E-003   0.0000000000E+000   2.9879691862E-003   2.9879691862E-003  -2.6961282428E-008   9.0233206528E-006   6.7403206070E-006   0.0000000000E+000   0.0000000000E+000
   2.0716315849E+002  -3.9723400116E-001   4.0000000000E-001   2.7659988414E-003   0.0000000000E+000   2.7660230409E-003   2.7660230409E-003  -2.4199464471E-008   8.7488679497E-006   6.0498661178E-006   0.0000000000E+000   0.0000000000E+000
   2.0966315849E+002  -3.9743937974E-001   4.0000000000E-001   2.5606202624E-003   0.0000000000E+000   2.5606399111E-003   2.5606399111E-003  -1.9648627302E-008   7.6733564148E-006   4.9121568255E-006   0.0000000000E+000   0.0000000000E+000
   2.1216315849E+002  -3.9762943047E-001   4.0000000000E-001   2.3705695319E-003   0.0000000000E+000   2.3705865276E-003   2.3705865276E-003  -1.6995697471E-008   7.1694317833E-006   4.2489243678E-006   0.0000000000E+000   0.0000000000E+000
   2.1466315849E+002  -3.9780531011E-001   4.0000000000E-001   2.1946898873E-003   0.0000000000E+000   2.1947041194E-003   2.1947041194E-003  -1.4232080889E-008   6.4847588836E-006   3.5580202223E-006   0.0000000000E+000   0.0000000000E+000
   2.1716315849E+002  -3.9796807748E-001   4.0000000000E-001   2.0319225187E-003   0.0000000000E+000   2.0319344748E-003   2.0319344748E-003  -1.1956116101E-008   5.8841224580E-006   2.9890290252E-006   0.0000000000E+000   0.0000000000E+000
   2.1966315849E+002  -3.9811871218E-001   4.0000000000E-001   1.8812878185E-003   0.0000000000E+000   1.8813010787E-003   1.8813010787E-003  -1.3260217453E-008   7.0484540378E-006   3.3150543632E-006   0.0000000000E+000   0.0000000000E+000
   2.2216315849E+002  -3.9825813770E-001   4.0000000000E-001   1.7418623014E-003   0.0000000000E+000   1.7418687568E-003   1.7418687568E-003  -6.4554875545E-009   3.7060768737E-006   1.6138718886E-006   0.0000000000E+000   0.0000000000E+000
   2.2466315849E+002  -3.9838718182E-001   4.0000000000E-001   1.6128181796E-003   0.0000000000E+000   1.6128269334E-003   1.6128269334E-003  -8.7538196752E-009   5.4276396618E-006   2.1884549188E-006   0.0000000000E+000   0.0000000000E+000
   2.2716315849E+002  -3.9850662985E-001   4.0000000000E-001   1.4933701533E-003   0.0000000000E+000   1.4933743609E-003   1.4933743609E-003  -4.2076091795E-009   2.8175219938E-006   1.0519022949E-006   0.0000000000E+000   0.0000000000E+000
   2.2966315849E+002  -3.9861719313E-001   4.0000000000E-001   1.3828068710E-003   0.0000000000E+000   1.3828127307E-003   1.3828127307E-003  -5.8597173936E-009   4.2375440135E-006   1.4649293484E-006   0.0000000000E+000   0.0000000000E+000
   2.3216315849E+002  -3.9871954085E-001   4.0000000000E-001   1.2804591490E-003   0.0000000000E+000   1.2804617586E-003   1.2804617586E-003  -2.6095790624E-009   2.0380005136E-006   6.5239476560E-007   0.0000000000E+000   0.0000000000E+000
   2.3466315849E+002  -3.9881428311E-001   4.0000000000E-001   1.1857168941E-003   0.0000000000E+000   1.1857207730E-003   1.1857207730E-003  -3.8788760090E-009   3.2713286652E-006   9.6971900225E-007   0.0000000000E+000   0.0000000000E+000
   2.3716315849E+002  -3.9890199074E-001   4.0000000000E-001   1.0980092608E-003   0.0000000000E+000   1.0980107633E-003   1.0980107633E-003  -1.5024952044E-009   1.3683802405E-006   3.7562380111E-007   0.0000000000E+000   0.0000000000E+000
   2.3966315849E+002  -3.9898318668E-001   4.0000000000E-001   1.0168133165E-003   0.0000000000E+000   1.0168158436E-003   1.0168158436E-003  -2.5271031157E-009   2.4853136111E-006   6.3177577894E-007   0.0000000000E+000   0.0000000000E+000
   2.4098807924E+002  -3.9902500295E-001   4.0000000000E-001   9.7499704806E-004   0.0000000000E+000   9.7499725852E-004   9.7499725852E-004  -2.1046568232E-010   2.1586286853E-007   5.2616420579E-008   0.0000000000E+000   0.0000000000E+000
   2.4231300000E+002  -3.9906504537E-001   4.0000000000E-001   9.3495462846E-004   0.0000000000E+000   9.3495627366E-004   9.3495627366E-004  -1.6451989697E-009   1.7596549310E-006   4.1129974242E-007   0.0000000000E+000   0.0000000000E+000
