TITLE     = ""
VARIABLES = "X" 
"Y"
"Cell Elevation"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=1610, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE )
1.796499610E+000 2.343149948E+001 3.831300020E+000 
1.077900290E+000 2.343149948E+001 3.781800032E+000 
3.592990935E-001 2.343149948E+001 3.781800032E+000 
1.616850090E+001 2.457449913E+001 4.128099918E+000 
1.544989967E+001 2.457449913E+001 4.026700020E+000 
1.473130035E+001 2.457449913E+001 3.811399937E+000 
1.401270008E+001 2.457449913E+001 3.811399937E+000 
1.329409981E+001 2.457449913E+001 3.576200008E+000 
1.257549953E+001 2.457449913E+001 3.576200008E+000 
1.185690022E+001 2.457449913E+001 3.315099955E+000 
1.113829994E+001 2.457449913E+001 3.153000116E+000 
1.041969967E+001 2.457449913E+001 3.075700045E+000 
9.701099396E+000 2.457449913E+001 3.039099932E+000 
8.982500076E+000 2.457449913E+001 3.022500038E+000 
8.263899803E+000 2.457449913E+001 3.019999981E+000 
7.545300007E+000 2.457449913E+001 3.078500032E+000 
6.826699734E+000 2.457449913E+001 3.144200087E+000 
6.108100414E+000 2.457449913E+001 3.215100050E+000 
5.389500141E+000 2.457449913E+001 3.558599949E+000 
4.670899868E+000 2.457449913E+001 3.558599949E+000 
3.952300549E+000 2.457449913E+001 3.728499889E+000 
3.233700275E+000 2.457449913E+001 3.728499889E+000 
2.515100002E+000 2.457449913E+001 3.838299990E+000 
1.796499610E+000 2.457449913E+001 3.838299990E+000 
1.077900290E+000 2.457449913E+001 3.840600014E+000 
3.592990935E-001 2.457449913E+001 3.840600014E+000 
1.616850090E+001 2.571750069E+001 4.005899906E+000 
1.544989967E+001 2.571750069E+001 4.005899906E+000 
1.473130035E+001 2.571750069E+001 3.811399937E+000 
1.401270008E+001 2.571750069E+001 3.811399937E+000 
1.329409981E+001 2.571750069E+001 3.576200008E+000 
1.257549953E+001 2.571750069E+001 3.323400021E+000 
1.185690022E+001 2.571750069E+001 3.323400021E+000 
1.113829994E+001 2.571750069E+001 3.168800116E+000 
1.041969967E+001 2.571750069E+001 3.078500032E+000 
9.701099396E+000 2.571750069E+001 3.078500032E+000 
8.982500076E+000 2.571750069E+001 3.024800062E+000 
8.263899803E+000 2.571750069E+001 3.019999981E+000 
7.545300007E+000 2.571750069E+001 3.046999931E+000 
6.826699734E+000 2.571750069E+001 3.118299961E+000 
6.108100414E+000 2.571750069E+001 3.196599960E+000 
5.389500141E+000 2.571750069E+001 3.335500002E+000 
4.670899868E+000 2.571750069E+001 3.529900074E+000 
3.952300549E+000 2.571750069E+001 3.697999954E+000 
3.233700275E+000 2.571750069E+001 3.795700073E+000 
2.515100002E+000 2.571750069E+001 3.795700073E+000 
1.796499610E+000 2.571750069E+001 3.831799984E+000 
1.077900290E+000 2.571750069E+001 3.831799984E+000 
3.592990935E-001 2.571750069E+001 3.840600014E+000 
1.616850090E+001 2.686050034E+001 4.132699966E+000 
1.544989967E+001 2.686050034E+001 3.988699913E+000 
1.473130035E+001 2.686050034E+001 3.988699913E+000 
1.401270008E+001 2.686050034E+001 3.798000097E+000 
1.329409981E+001 2.686050034E+001 3.572499990E+000 
1.257549953E+001 2.686050034E+001 3.572499990E+000 
1.185690022E+001 2.686050034E+001 3.323400021E+000 
1.113829994E+001 2.686050034E+001 3.160000086E+000 
1.041969967E+001 2.686050034E+001 3.160000086E+000 
9.701099396E+000 2.686050034E+001 3.079900026E+000 
8.982500076E+000 2.686050034E+001 3.034499884E+000 
8.263899803E+000 2.686050034E+001 3.020400047E+000 
7.545300007E+000 2.686050034E+001 3.019999981E+000 
6.826699734E+000 2.686050034E+001 3.123899937E+000 
6.108100414E+000 2.686050034E+001 3.184999943E+000 
5.389500141E+000 2.686050034E+001 3.292399883E+000 
4.670899868E+000 2.686050034E+001 3.512300014E+000 
3.952300549E+000 2.686050034E+001 3.697999954E+000 
3.233700275E+000 2.686050034E+001 3.756299973E+000 
2.515100002E+000 2.686050034E+001 3.756299973E+000 
1.796499610E+000 2.686050034E+001 3.792000055E+000 
1.077900290E+000 2.686050034E+001 3.746099949E+000 
3.592990935E-001 2.686050034E+001 3.746099949E+000 
1.616850090E+001 2.800349998E+001 4.141099930E+000 
1.544989967E+001 2.800349998E+001 4.040100098E+000 
1.473130035E+001 2.800349998E+001 3.817899942E+000 
1.401270008E+001 2.800349998E+001 3.817899942E+000 
1.329409981E+001 2.800349998E+001 3.579900026E+000 
1.257549953E+001 2.800349998E+001 3.579900026E+000 
1.185690022E+001 2.800349998E+001 3.339600086E+000 
1.113829994E+001 2.800349998E+001 3.149300098E+000 
1.041969967E+001 2.800349998E+001 3.149300098E+000 
9.701099396E+000 2.800349998E+001 3.082700014E+000 
8.982500076E+000 2.800349998E+001 3.039099932E+000 
8.263899803E+000 2.800349998E+001 3.020499945E+000 
7.545300007E+000 2.800349998E+001 3.019999981E+000 
6.826699734E+000 2.800349998E+001 3.044199944E+000 
6.108100414E+000 2.800349998E+001 3.182199955E+000 
5.389500141E+000 2.800349998E+001 3.311399937E+000 
4.670899868E+000 2.800349998E+001 3.425699949E+000 
3.952300549E+000 2.800349998E+001 3.648000002E+000 
3.233700275E+000 2.800349998E+001 3.648000002E+000 
2.515100002E+000 2.800349998E+001 3.756299973E+000 
1.796499610E+000 2.800349998E+001 3.742899895E+000 
1.077900290E+000 2.800349998E+001 3.742899895E+000 
3.592990935E-001 2.800349998E+001 3.668299913E+000 
1.616850090E+001 2.914649963E+001 4.141099930E+000 
1.544989967E+001 2.914649963E+001 4.040100098E+000 
1.473130035E+001 2.914649963E+001 3.875299931E+000 
1.401270008E+001 2.914649963E+001 3.875299931E+000 
1.329409981E+001 2.914649963E+001 3.655400038E+000 
1.257549953E+001 2.914649963E+001 3.655400038E+000 
1.185690022E+001 2.914649963E+001 3.403000116E+000 
1.113829994E+001 2.914649963E+001 3.200700045E+000 
1.041969967E+001 2.914649963E+001 3.200700045E+000 
9.701099396E+000 2.914649963E+001 3.098400116E+000 
8.982500076E+000 2.914649963E+001 3.052099943E+000 
8.263899803E+000 2.914649963E+001 3.028300047E+000 
7.545300007E+000 2.914649963E+001 3.019999981E+000 
6.826699734E+000 2.914649963E+001 3.061399937E+000 
6.108100414E+000 2.914649963E+001 3.161799908E+000 
5.389500141E+000 2.914649963E+001 3.234499931E+000 
4.670899868E+000 2.914649963E+001 3.392899990E+000 
3.952300549E+000 2.914649963E+001 3.603100061E+000 
3.233700275E+000 2.914649963E+001 3.603100061E+000 
2.515100002E+000 2.914649963E+001 3.727600098E+000 
1.796499610E+000 2.914649963E+001 3.727600098E+000 
1.077900290E+000 2.914649963E+001 3.668299913E+000 
3.592990935E-001 2.914649963E+001 3.668299913E+000 
1.616850090E+001 3.028949928E+001 4.095200062E+000 
1.544989967E+001 3.028949928E+001 4.030399799E+000 
1.473130035E+001 3.028949928E+001 3.875299931E+000 
1.401270008E+001 3.028949928E+001 3.875299931E+000 
1.329409981E+001 3.028949928E+001 3.655400038E+000 
1.257549953E+001 3.028949928E+001 3.655400038E+000 
1.185690022E+001 3.028949928E+001 3.521600008E+000 
1.113829994E+001 3.028949928E+001 3.269200087E+000 
1.041969967E+001 3.028949928E+001 3.212800026E+000 
9.701099396E+000 3.028949928E+001 3.130800009E+000 
8.982500076E+000 3.028949928E+001 3.058599949E+000 
8.263899803E+000 3.028949928E+001 3.022500038E+000 
7.545300007E+000 3.028949928E+001 3.019999981E+000 
6.826699734E+000 3.028949928E+001 3.047499895E+000 
6.108100414E+000 3.028949928E+001 3.135400057E+000 
5.389500141E+000 3.028949928E+001 3.249799967E+000 
4.670899868E+000 3.028949928E+001 3.392899990E+000 
3.952300549E+000 3.028949928E+001 3.636899948E+000 
3.233700275E+000 3.028949928E+001 3.724400043E+000 
2.515100002E+000 3.028949928E+001 3.724400043E+000 
1.796499610E+000 3.028949928E+001 3.734999895E+000 
1.077900290E+000 3.028949928E+001 3.710900068E+000 
3.592990935E-001 3.028949928E+001 3.683599949E+000 
1.616850090E+001 3.143250084E+001 4.066100121E+000 
1.544989967E+001 3.143250084E+001 4.066100121E+000 
1.473130035E+001 3.143250084E+001 3.934099913E+000 
1.401270008E+001 3.143250084E+001 3.934099913E+000 
1.329409981E+001 3.143250084E+001 3.750799894E+000 
1.257549953E+001 3.143250084E+001 3.750799894E+000 
1.185690022E+001 3.143250084E+001 3.521600008E+000 
1.113829994E+001 3.143250084E+001 3.286400080E+000 
1.041969967E+001 3.143250084E+001 3.149300098E+000 
9.701099396E+000 3.143250084E+001 3.149300098E+000 
8.982500076E+000 3.143250084E+001 3.086800098E+000 
8.263899803E+000 3.143250084E+001 3.029900074E+000 
7.545300007E+000 3.143250084E+001 3.020200014E+000 
6.826699734E+000 3.143250084E+001 3.019999981E+000 
6.108100414E+000 3.143250084E+001 3.132699966E+000 
5.389500141E+000 3.143250084E+001 3.250299931E+000 
4.670899868E+000 3.143250084E+001 3.429899931E+000 
3.952300549E+000 3.143250084E+001 3.636899948E+000 
3.233700275E+000 3.143250084E+001 3.636899948E+000 
2.515100002E+000 3.143250084E+001 3.730400085E+000 
1.796499610E+000 3.143250084E+001 3.732199907E+000 
1.077900290E+000 3.143250084E+001 3.732199907E+000 
3.592990935E-001 3.143250084E+001 3.683599949E+000 
1.616850090E+001 3.257550049E+001 4.133200169E+000 
1.544989967E+001 3.257550049E+001 4.097099781E+000 
1.473130035E+001 3.257550049E+001 3.982700109E+000 
1.401270008E+001 3.257550049E+001 3.982700109E+000 
1.329409981E+001 3.257550049E+001 3.835999966E+000 
1.257549953E+001 3.257550049E+001 3.835999966E+000 
1.185690022E+001 3.257550049E+001 3.615600109E+000 
1.113829994E+001 3.257550049E+001 3.286400080E+000 
1.041969967E+001 3.257550049E+001 3.286400080E+000 
9.701099396E+000 3.257550049E+001 3.148400068E+000 
8.982500076E+000 3.257550049E+001 3.082200050E+000 
8.263899803E+000 3.257550049E+001 3.022000074E+000 
7.545300007E+000 3.257550049E+001 3.019999981E+000 
6.826699734E+000 3.257550049E+001 3.019999981E+000 
6.108100414E+000 3.257550049E+001 3.048899889E+000 
5.389500141E+000 3.257550049E+001 3.254899979E+000 
4.670899868E+000 3.257550049E+001 3.435899973E+000 
3.952300549E+000 3.257550049E+001 3.615999937E+000 
3.233700275E+000 3.257550049E+001 3.615999937E+000 
2.515100002E+000 3.257550049E+001 3.730400085E+000 
1.796499610E+000 3.257550049E+001 3.730400085E+000 
1.077900290E+000 3.257550049E+001 3.732199907E+000 
3.592990935E-001 3.257550049E+001 3.716000080E+000 
1.616850090E+001 3.371849823E+001 4.123899937E+000 
1.544989967E+001 3.371849823E+001 4.097099781E+000 
1.473130035E+001 3.371849823E+001 4.097099781E+000 
1.401270008E+001 3.371849823E+001 4.011899948E+000 
1.329409981E+001 3.371849823E+001 3.862299919E+000 
1.257549953E+001 3.371849823E+001 3.862299919E+000 
1.185690022E+001 3.371849823E+001 3.668299913E+000 
1.113829994E+001 3.371849823E+001 3.408099890E+000 
1.041969967E+001 3.371849823E+001 3.408099890E+000 
9.701099396E+000 3.371849823E+001 3.222500086E+000 
8.982500076E+000 3.371849823E+001 3.095200062E+000 
8.263899803E+000 3.371849823E+001 3.029900074E+000 
7.545300007E+000 3.371849823E+001 3.023900032E+000 
6.826699734E+000 3.371849823E+001 3.019999981E+000 
6.108100414E+000 3.371849823E+001 3.048899889E+000 
5.389500141E+000 3.371849823E+001 3.132200003E+000 
4.670899868E+000 3.371849823E+001 3.367399931E+000 
3.952300549E+000 3.371849823E+001 3.549799919E+000 
3.233700275E+000 3.371849823E+001 3.549799919E+000 
2.515100002E+000 3.371849823E+001 3.692899942E+000 
1.796499610E+000 3.371849823E+001 3.748399973E+000 
1.077900290E+000 3.371849823E+001 3.748399973E+000 
3.592990935E-001 3.371849823E+001 3.716000080E+000 
1.616850090E+001 3.486149979E+001 4.123899937E+000 
1.544989967E+001 3.486149979E+001 4.113800049E+000 
1.473130035E+001 3.486149979E+001 4.011899948E+000 
1.401270008E+001 3.486149979E+001 4.011899948E+000 
1.329409981E+001 3.486149979E+001 3.862299919E+000 
1.257549953E+001 3.486149979E+001 3.862299919E+000 
1.185690022E+001 3.486149979E+001 3.724800110E+000 
1.113829994E+001 3.486149979E+001 3.469300032E+000 
1.041969967E+001 3.486149979E+001 3.469300032E+000 
9.701099396E+000 3.486149979E+001 3.246999979E+000 
8.982500076E+000 3.486149979E+001 3.108999968E+000 
8.263899803E+000 3.486149979E+001 3.040999889E+000 
7.545300007E+000 3.486149979E+001 3.023499966E+000 
6.826699734E+000 3.486149979E+001 3.019999981E+000 
6.108100414E+000 3.486149979E+001 3.028000116E+000 
5.389500141E+000 3.486149979E+001 3.095599890E+000 
4.670899868E+000 3.486149979E+001 3.336400032E+000 
3.952300549E+000 3.486149979E+001 3.336400032E+000 
3.233700275E+000 3.486149979E+001 3.545700073E+000 
2.515100002E+000 3.486149979E+001 3.684600115E+000 
1.796499610E+000 3.486149979E+001 3.747999907E+000 
1.077900290E+000 3.486149979E+001 3.747999907E+000 
3.592990935E-001 3.486149979E+001 3.717400074E+000 
1.616850090E+001 3.600450134E+001 4.105899811E+000 
1.544989967E+001 3.600450134E+001 4.098000050E+000 
1.473130035E+001 3.600450134E+001 4.029500008E+000 
1.401270008E+001 3.600450134E+001 4.029500008E+000 
1.329409981E+001 3.600450134E+001 3.904500008E+000 
1.257549953E+001 3.600450134E+001 3.904500008E+000 
1.185690022E+001 3.600450134E+001 3.724800110E+000 
1.113829994E+001 3.600450134E+001 3.539200068E+000 
1.041969967E+001 3.600450134E+001 3.539200068E+000 
9.701099396E+000 3.600450134E+001 3.253000021E+000 
8.982500076E+000 3.600450134E+001 3.089600086E+000 
8.263899803E+000 3.600450134E+001 3.089600086E+000 
7.545300007E+000 3.600450134E+001 3.024899960E+000 
6.826699734E+000 3.600450134E+001 3.020299911E+000 
6.108100414E+000 3.600450134E+001 3.019999981E+000 
5.389500141E+000 3.600450134E+001 3.107700109E+000 
4.670899868E+000 3.600450134E+001 3.197499990E+000 
3.952300549E+000 3.600450134E+001 3.382699966E+000 
3.233700275E+000 3.600450134E+001 3.545700073E+000 
2.515100002E+000 3.600450134E+001 3.723900080E+000 
1.796499610E+000 3.600450134E+001 3.729500055E+000 
1.077900290E+000 3.600450134E+001 3.729500055E+000 
3.592990935E-001 3.600450134E+001 3.687299967E+000 
1.616850090E+001 3.714749908E+001 4.105899811E+000 
1.544989967E+001 3.714749908E+001 4.117499828E+000 
1.473130035E+001 3.714749908E+001 4.031799793E+000 
1.401270008E+001 3.714749908E+001 4.031799793E+000 
1.329409981E+001 3.714749908E+001 3.911400080E+000 
1.257549953E+001 3.714749908E+001 3.911400080E+000 
1.185690022E+001 3.714749908E+001 3.785500050E+000 
1.113829994E+001 3.714749908E+001 3.785500050E+000 
1.041969967E+001 3.714749908E+001 3.539200068E+000 
9.701099396E+000 3.714749908E+001 3.266499996E+000 
8.982500076E+000 3.714749908E+001 3.092400074E+000 
8.263899803E+000 3.714749908E+001 3.092400074E+000 
7.545300007E+000 3.714749908E+001 3.038199902E+000 
6.826699734E+000 3.714749908E+001 3.019999981E+000 
6.108100414E+000 3.714749908E+001 3.019999981E+000 
5.389500141E+000 3.714749908E+001 3.146100044E+000 
4.670899868E+000 3.714749908E+001 3.245599985E+000 
3.952300549E+000 3.714749908E+001 3.413199902E+000 
3.233700275E+000 3.714749908E+001 3.594300032E+000 
2.515100002E+000 3.714749908E+001 3.723900080E+000 
1.796499610E+000 3.714749908E+001 3.715600014E+000 
1.077900290E+000 3.714749908E+001 3.715600014E+000 
3.592990935E-001 3.714749908E+001 3.687299967E+000 
1.616850090E+001 3.829050064E+001 4.155900002E+000 
1.544989967E+001 3.829050064E+001 4.117499828E+000 
1.473130035E+001 3.829050064E+001 4.117499828E+000 
1.401270008E+001 3.829050064E+001 4.010499954E+000 
1.329409981E+001 3.829050064E+001 3.897500038E+000 
1.257549953E+001 3.829050064E+001 3.897500038E+000 
1.185690022E+001 3.829050064E+001 3.742000103E+000 
1.113829994E+001 3.829050064E+001 3.514199972E+000 
1.041969967E+001 3.829050064E+001 3.514199972E+000 
9.701099396E+000 3.829050064E+001 3.266499996E+000 
8.982500076E+000 3.829050064E+001 3.153500080E+000 
8.263899803E+000 3.829050064E+001 3.076200008E+000 
7.545300007E+000 3.829050064E+001 3.028899908E+000 
6.826699734E+000 3.829050064E+001 3.019999981E+000 
6.108100414E+000 3.829050064E+001 3.019999981E+000 
5.389500141E+000 3.829050064E+001 3.163199902E+000 
4.670899868E+000 3.829050064E+001 3.256299973E+000 
3.952300549E+000 3.829050064E+001 3.400700092E+000 
3.233700275E+000 3.829050064E+001 3.576699972E+000 
2.515100002E+000 3.829050064E+001 3.693799973E+000 
1.796499610E+000 3.829050064E+001 3.693799973E+000 
1.077900290E+000 3.829050064E+001 3.715600014E+000 
3.592990935E-001 3.829050064E+001 3.676700115E+000 
1.616850090E+001 3.943349838E+001 4.092000008E+000 
1.544989967E+001 3.943349838E+001 4.092000008E+000 
1.473130035E+001 3.943349838E+001 4.092000008E+000 
1.401270008E+001 3.943349838E+001 4.010499954E+000 
1.329409981E+001 3.943349838E+001 3.897099972E+000 
1.257549953E+001 3.943349838E+001 3.897099972E+000 
1.185690022E+001 3.943349838E+001 3.747999907E+000 
1.113829994E+001 3.943349838E+001 3.545700073E+000 
1.041969967E+001 3.943349838E+001 3.545700073E+000 
9.701099396E+000 3.943349838E+001 3.309999943E+000 
8.982500076E+000 3.943349838E+001 3.309999943E+000 
8.263899803E+000 3.943349838E+001 3.085400105E+000 
7.545300007E+000 3.943349838E+001 3.041899920E+000 
6.826699734E+000 3.943349838E+001 3.026299953E+000 
6.108100414E+000 3.943349838E+001 3.019999981E+000 
5.389500141E+000 3.943349838E+001 3.137799978E+000 
4.670899868E+000 3.943349838E+001 3.221600056E+000 
3.952300549E+000 3.943349838E+001 3.541500092E+000 
3.233700275E+000 3.943349838E+001 3.541500092E+000 
2.515100002E+000 3.943349838E+001 3.695199966E+000 
1.796499610E+000 3.943349838E+001 3.695199966E+000 
1.077900290E+000 3.943349838E+001 3.715600014E+000 
3.592990935E-001 3.943349838E+001 3.676700115E+000 
1.616850090E+001 4.057649994E+001 4.071199894E+000 
1.544989967E+001 4.057649994E+001 4.068799973E+000 
1.473130035E+001 4.057649994E+001 4.068799973E+000 
1.401270008E+001 4.057649994E+001 4.002600193E+000 
1.329409981E+001 4.057649994E+001 3.897099972E+000 
1.257549953E+001 4.057649994E+001 3.897099972E+000 
1.185690022E+001 4.057649994E+001 3.747999907E+000 
1.113829994E+001 4.057649994E+001 3.585900068E+000 
1.041969967E+001 4.057649994E+001 3.585900068E+000 
9.701099396E+000 4.057649994E+001 3.319700003E+000 
8.982500076E+000 4.057649994E+001 3.158600092E+000 
8.263899803E+000 4.057649994E+001 3.158600092E+000 
7.545300007E+000 4.057649994E+001 3.028000116E+000 
6.826699734E+000 4.057649994E+001 3.019999981E+000 
6.108100414E+000 4.057649994E+001 3.019999981E+000 
5.389500141E+000 4.057649994E+001 3.113199949E+000 
4.670899868E+000 4.057649994E+001 3.207200050E+000 
3.952300549E+000 4.057649994E+001 3.368299961E+000 
3.233700275E+000 4.057649994E+001 3.574399948E+000 
2.515100002E+000 4.057649994E+001 3.696099997E+000 
1.796499610E+000 4.057649994E+001 3.696099997E+000 
1.077900290E+000 4.057649994E+001 3.726200104E+000 
3.592990935E-001 4.057649994E+001 3.688699961E+000 
1.616850090E+001 4.171950150E+001 4.047100067E+000 
1.544989967E+001 4.171950150E+001 4.047100067E+000 
1.473130035E+001 4.171950150E+001 3.986000061E+000 
1.401270008E+001 4.171950150E+001 3.986000061E+000 
1.329409981E+001 4.171950150E+001 3.887799978E+000 
1.257549953E+001 4.171950150E+001 3.887799978E+000 
1.185690022E+001 4.171950150E+001 3.788700104E+000 
1.113829994E+001 4.171950150E+001 3.788700104E+000 
1.041969967E+001 4.171950150E+001 3.585900068E+000 
9.701099396E+000 4.171950150E+001 3.292900085E+000 
8.982500076E+000 4.171950150E+001 3.125200033E+000 
8.263899803E+000 4.171950150E+001 3.125200033E+000 
7.545300007E+000 4.171950150E+001 3.020100117E+000 
6.826699734E+000 4.171950150E+001 3.019999981E+000 
6.108100414E+000 4.171950150E+001 3.019999981E+000 
5.389500141E+000 4.171950150E+001 3.125699997E+000 
4.670899868E+000 4.171950150E+001 3.216500044E+000 
3.952300549E+000 4.171950150E+001 3.374799967E+000 
3.233700275E+000 4.171950150E+001 3.574399948E+000 
2.515100002E+000 4.171950150E+001 3.696099997E+000 
1.796499610E+000 4.171950150E+001 3.733599901E+000 
1.077900290E+000 4.171950150E+001 3.733599901E+000 
3.592990935E-001 4.171950150E+001 3.688699961E+000 
1.616850090E+001 4.286249924E+001 4.050799847E+000 
1.544989967E+001 4.286249924E+001 3.993400097E+000 
1.473130035E+001 4.286249924E+001 3.942399979E+000 
1.401270008E+001 4.286249924E+001 3.942399979E+000 
1.329409981E+001 4.286249924E+001 3.859100103E+000 
1.257549953E+001 4.286249924E+001 3.859100103E+000 
1.185690022E+001 4.286249924E+001 3.744699955E+000 
1.113829994E+001 4.286249924E+001 3.559499979E+000 
1.041969967E+001 4.286249924E+001 3.559499979E+000 
9.701099396E+000 4.286249924E+001 3.309999943E+000 
8.982500076E+000 4.286249924E+001 3.144700050E+000 
8.263899803E+000 4.286249924E+001 3.078900099E+000 
7.545300007E+000 4.286249924E+001 3.026200056E+000 
6.826699734E+000 4.286249924E+001 3.019999981E+000 
6.108100414E+000 4.286249924E+001 3.019999981E+000 
5.389500141E+000 4.286249924E+001 3.117399931E+000 
4.670899868E+000 4.286249924E+001 3.201200008E+000 
3.952300549E+000 4.286249924E+001 3.373399973E+000 
3.233700275E+000 4.286249924E+001 3.530400038E+000 
2.515100002E+000 4.286249924E+001 3.687799931E+000 
1.796499610E+000 4.286249924E+001 3.687799931E+000 
1.077900290E+000 4.286249924E+001 3.733599901E+000 
3.592990935E-001 4.286249924E+001 3.734100103E+000 
1.616850090E+001 4.400550079E+001 3.966500044E+000 
1.544989967E+001 4.400550079E+001 3.993400097E+000 
1.473130035E+001 4.400550079E+001 3.993400097E+000 
1.401270008E+001 4.400550079E+001 3.942399979E+000 
1.329409981E+001 4.400550079E+001 3.846100092E+000 
1.257549953E+001 4.400550079E+001 3.846100092E+000 
1.185690022E+001 4.400550079E+001 3.729899883E+000 
1.113829994E+001 4.400550079E+001 3.557699919E+000 
1.041969967E+001 4.400550079E+001 3.557699919E+000 
9.701099396E+000 4.400550079E+001 3.316499949E+000 
8.982500076E+000 4.400550079E+001 3.177099943E+000 
8.263899803E+000 4.400550079E+001 3.177099943E+000 
7.545300007E+000 4.400550079E+001 3.087699890E+000 
6.826699734E+000 4.400550079E+001 3.027600050E+000 
6.108100414E+000 4.400550079E+001 3.019999981E+000 
5.389500141E+000 4.400550079E+001 3.110899925E+000 
4.670899868E+000 4.400550079E+001 3.189599991E+000 
3.952300549E+000 4.400550079E+001 3.359499931E+000 
3.233700275E+000 4.400550079E+001 3.522500038E+000 
2.515100002E+000 4.400550079E+001 3.673899889E+000 
1.796499610E+000 4.400550079E+001 3.673899889E+000 
1.077900290E+000 4.400550079E+001 3.742399931E+000 
3.592990935E-001 4.400550079E+001 3.742399931E+000 
1.616850090E+001 4.514849854E+001 3.966500044E+000 
1.544989967E+001 4.514849854E+001 3.951699972E+000 
1.473130035E+001 4.514849854E+001 3.951699972E+000 
1.401270008E+001 4.514849854E+001 3.921600103E+000 
1.329409981E+001 4.514849854E+001 3.846100092E+000 
1.257549953E+001 4.514849854E+001 3.846100092E+000 
1.185690022E+001 4.514849854E+001 3.729899883E+000 
1.113829994E+001 4.514849854E+001 3.567399979E+000 
1.041969967E+001 4.514849854E+001 3.567399979E+000 
9.701099396E+000 4.514849854E+001 3.316499949E+000 
8.982500076E+000 4.514849854E+001 3.169199944E+000 
8.263899803E+000 4.514849854E+001 3.169199944E+000 
7.545300007E+000 4.514849854E+001 3.069700003E+000 
6.826699734E+000 4.514849854E+001 3.020699978E+000 
6.108100414E+000 4.514849854E+001 3.019999981E+000 
5.389500141E+000 4.514849854E+001 3.102099895E+000 
4.670899868E+000 4.514849854E+001 3.161799908E+000 
3.952300549E+000 4.514849854E+001 3.339200020E+000 
3.233700275E+000 4.514849854E+001 3.522500038E+000 
2.515100002E+000 4.514849854E+001 3.699399948E+000 
1.796499610E+000 4.514849854E+001 3.735899925E+000 
1.077900290E+000 4.514849854E+001 3.735899925E+000 
3.592990935E-001 4.514849854E+001 3.717000008E+000 
1.616850090E+001 4.629150009E+001 3.959599972E+000 
1.544989967E+001 4.629150009E+001 3.953599930E+000 
1.473130035E+001 4.629150009E+001 3.953599930E+000 
1.401270008E+001 4.629150009E+001 3.909100056E+000 
1.329409981E+001 4.629150009E+001 3.837300062E+000 
1.257549953E+001 4.629150009E+001 3.837300062E+000 
1.185690022E+001 4.629150009E+001 3.753499985E+000 
1.113829994E+001 4.629150009E+001 3.567399979E+000 
1.041969967E+001 4.629150009E+001 3.567399979E+000 
9.701099396E+000 4.629150009E+001 3.286799908E+000 
8.982500076E+000 4.629150009E+001 3.127599955E+000 
8.263899803E+000 4.629150009E+001 3.127599955E+000 
7.545300007E+000 4.629150009E+001 3.020600080E+000 
6.826699734E+000 4.629150009E+001 3.019999981E+000 
6.108100414E+000 4.629150009E+001 3.019999981E+000 
5.389500141E+000 4.629150009E+001 3.098900080E+000 
4.670899868E+000 4.629150009E+001 3.179399967E+000 
3.952300549E+000 4.629150009E+001 3.355400085E+000 
3.233700275E+000 4.629150009E+001 3.522500038E+000 
2.515100002E+000 4.629150009E+001 3.673000097E+000 
1.796499610E+000 4.629150009E+001 3.712300062E+000 
1.077900290E+000 4.629150009E+001 3.712300062E+000 
3.592990935E-001 4.629150009E+001 3.676700115E+000 
1.616850090E+001 4.743450165E+001 3.943799973E+000 
1.544989967E+001 4.743450165E+001 3.943799973E+000 
1.473130035E+001 4.743450165E+001 3.881799936E+000 
1.401270008E+001 4.743450165E+001 3.881799936E+000 
1.329409981E+001 4.743450165E+001 3.804899931E+000 
1.257549953E+001 4.743450165E+001 3.804899931E+000 
1.185690022E+001 4.743450165E+001 3.709599972E+000 
1.113829994E+001 4.743450165E+001 3.545700073E+000 
1.041969967E+001 4.743450165E+001 3.545700073E+000 
9.701099396E+000 4.743450165E+001 3.311399937E+000 
8.982500076E+000 4.743450165E+001 3.172499895E+000 
8.263899803E+000 4.743450165E+001 3.076600075E+000 
7.545300007E+000 4.743450165E+001 3.031699896E+000 
6.826699734E+000 4.743450165E+001 3.019999981E+000 
6.108100414E+000 4.743450165E+001 3.059000015E+000 
5.389500141E+000 4.743450165E+001 3.132200003E+000 
4.670899868E+000 4.743450165E+001 3.201200008E+000 
3.952300549E+000 4.743450165E+001 3.523000002E+000 
3.233700275E+000 4.743450165E+001 3.523000002E+000 
2.515100002E+000 4.743450165E+001 3.673000097E+000 
1.796499610E+000 4.743450165E+001 3.712300062E+000 
1.077900290E+000 4.743450165E+001 3.712300062E+000 
3.592990935E-001 4.743450165E+001 3.676700115E+000 
1.616850090E+001 4.857749939E+001 3.948899984E+000 
1.544989967E+001 4.857749939E+001 3.943799973E+000 
1.473130035E+001 4.857749939E+001 3.943799973E+000 
1.401270008E+001 4.857749939E+001 3.826699972E+000 
1.329409981E+001 4.857749939E+001 3.757200003E+000 
1.257549953E+001 4.857749939E+001 3.757200003E+000 
1.185690022E+001 4.857749939E+001 3.648000002E+000 
1.113829994E+001 4.857749939E+001 3.470200062E+000 
1.041969967E+001 4.857749939E+001 3.470200062E+000 
